;duration;station_A_id;station_A_name;station_B_id;station_B_name;bike_id;user_type;user_birth_year;user_gender;tire_sizes;ride_date
10115;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5238;3;1994;Male;26;18/9/2022
10116;17 minutes;21;Montgomery St BART Station (Market St at 2nd St);116;Mississippi St at 17th St;5017;3;1987;Female;25;15/5/2023
10117;9 minutes;3;Powell St BART Station (Market St at 4th St);66;3rd St at Townsend St;5575;2;1985;Male;25;1/7/2022
10118;5 minutes;30;San Francisco Caltrain (Townsend St at 4th St);126;Esprit Park;5329;2;1986;Male;26;26/6/2023
10119;17 minutes;81;Berry St at 4th St;96;Dolores St at 15th St;4635;2;1986;Male;29;16/11/2022
10120;19 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);350;8th St at Brannan St;5318;2;1983;Male;25;31/10/2022
10121;2 minutes;30;San Francisco Caltrain (Townsend St at 4th St);90;Townsend St at 7th St;5120;2;1990;Male;30;7/6/2022
10122;4 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);6;The Embarcadero at Sansome St;5462;2;1977;Male;27;9/6/2022
10123;14 minutes;22;Howard St at Beale St;371;Lombard St at Columbus Ave;4619;1;1992;Male;29;10/6/2022
10124;12 minutes;21;Montgomery St BART Station (Market St at 2nd St);58;Market St at 10th St;577;1;1989;Female;30;9/10/2021
10125;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);62;Victoria Manalo Draves Park;2657;1;1994;Male;26;26/7/2023
10126;12 minutes;22;Howard St at Beale St;90;Townsend St at 7th St;5044;1;1987;Female;25;15/3/2023
10127;9 minutes;3;Powell St BART Station (Market St at 4th St);356;Valencia St at Clinton Park;1700;1;1985;Male;30;21/6/2022
10128;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);33;Golden Gate Ave at Hyde St;5016;3;1990;Male;27;24/10/2022
10129;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);16;Steuart St at Market St;4850;2;1983;Male;27;27/7/2023
10130;13 minutes;21;Montgomery St BART Station (Market St at 2nd St);93;4th St at Mission Bay Blvd S;3208;2;1989;Female;27;8/5/2022
10131;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);364;China Basin St at 3rd St;4921;1;1990;Female;26;27/7/2022
10132;3 minutes;22;Howard St at Beale St;14;Clay St at Battery St;2535;2;1972;Female;26;24/7/2022
10133;13 minutes;22;Howard St at Beale St;30;San Francisco Caltrain (Townsend St at 4th St);5533;1;1973;Female;26;18/5/2022
10134;15 minutes;81;Berry St at 4th St;109;17th St at Valencia St;4742;3;1991;Male;25;27/5/2022
10135;9 minutes;5;Powell St BART Station (Market St at 5th St);21;Montgomery St BART Station (Market St at 2nd St);3397;2;1986;Female;27;29/7/2022
10136;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);62;Victoria Manalo Draves Park;5125;3;1973;Female;26;22/10/2021
10137;13 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);58;Market St at 10th St;4351;1;1992;Female;30;16/1/2023
10138;18 minutes;5;Powell St BART Station (Market St at 5th St);109;17th St at Valencia St;5399;1;1994;Male;25;25/1/2023
10139;13 minutes;30;San Francisco Caltrain (Townsend St at 4th St);50;2nd St at Townsend St;457;2;1988;Male;28;20/9/2022
10140;18 minutes;5;Powell St BART Station (Market St at 5th St);109;17th St at Valencia St;521;2;1994;Male;29;29/10/2021
10141;19 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);116;Mississippi St at 17th St;5404;2;1989;Female;26;3/6/2022
10142;5 minutes;5;Powell St BART Station (Market St at 5th St);60;8th St at Ringold St;5247;2;1987;Male;25;17/4/2022
10143;7 minutes;22;Howard St at Beale St;30;San Francisco Caltrain (Townsend St at 4th St);5120;2;1988;Male;29;27/10/2021
10144;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);3;Powell St BART Station (Market St at 4th St);4397;3;1984;Male;25;30/12/2021
10145;3 minutes;22;Howard St at Beale St;284;Yerba Buena Center for the Arts (Howard St at 3rd St);4390;2;1990;Male;26;28/8/2021
10146;8 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);1922;1;1972;Male;29;10/12/2021
10147;10 minutes;22;Howard St at Beale St;81;Berry St at 4th St;4943;1;1987;Male;26;7/9/2021
10148;6 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;4452;1;1987;Male;26;7/10/2021
10149;3 minutes;16;Steuart St at Market St;22;Howard St at Beale St;2535;3;1970;Male;28;12/2/2023
10150;20 minutes;22;Howard St at Beale St;126;Esprit Park;1105;2;1959;Male;28;27/4/2023
10151;12 minutes;16;Steuart St at Market St;324;Union Square (Powell St at Post St);5300;2;1965;Male;28;25/7/2022
10152;3 minutes;81;Berry St at 4th St;93;4th St at Mission Bay Blvd S;2868;1;1996;Male;29;2/9/2022
10153;22 minutes;30;San Francisco Caltrain (Townsend St at 4th St);19;Post St at Kearny St;5531;3;1986;Female;25;23/4/2022
10154;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);50;2nd St at Townsend St;4941;1;1993;Female;25;21/4/2023
10155;2 minutes;22;Howard St at Beale St;23;The Embarcadero at Steuart St;5213;2;1978;Male;26;5/2/2022
10156;14 minutes;16;Steuart St at Market St;89;Division St at Potrero Ave;5341;3;1988;Male;26;18/4/2023
10157;10 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);3069;2;1967;Male;30;23/6/2022
10158;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);50;2nd St at Townsend St;5141;3;1979;Male;27;6/8/2021
10159;7 minutes;81;Berry St at 4th St;130;22nd St Caltrain Station;4846;3;1983;Female;30;28/9/2022
10160;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);100;Bryant St at 15th St;5218;1;1989;Male;29;17/7/2023
10161;8 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);323;Broadway at Kearny;4409;2;1972;Male;30;5/8/2022
10162;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);364;China Basin St at 3rd St;4373;2;1984;Male;25;23/10/2021
10163;15 minutes;5;Powell St BART Station (Market St at 5th St);119;18th St at Noe St;4737;2;1982;Male;26;12/8/2022
10164;15 minutes;81;Berry St at 4th St;9;Broadway at Battery St;1772;2;1981;Female;29;29/7/2023
10165;21 minutes;22;Howard St at Beale St;141;Valencia St at Cesar Chavez St;5006;3;1974;Male;30;16/9/2021
10166;6 minutes;16;Steuart St at Market St;36;Folsom St at 3rd St;2564;1;1974;Male;28;7/11/2021
10167;8 minutes;22;Howard St at Beale St;62;Victoria Manalo Draves Park;4977;2;1991;Male;26;2/8/2022
10168;1 minutes;30;San Francisco Caltrain (Townsend St at 4th St);80;Townsend St at 5th St;3279;2;1994;Male;25;30/12/2022
10169;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);4;Cyril Magnin St at Ellis St;2246;2;1984;Male;28;28/5/2022
10170;6 minutes;3;Powell St BART Station (Market St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);5016;1;1982;Male;28;22/4/2023
10171;41 minutes;5;Powell St BART Station (Market St at 5th St);53;Grove St at Divisadero;4626;2;1997;Male;28;20/5/2022
10172;8 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);66;3rd St at Townsend St;4850;3;1987;Male;26;4/8/2022
10173;6 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);323;Broadway at Kearny;5060;2;1976;Other;29;17/6/2022
10174;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);66;3rd St at Townsend St;5255;1;1992;Male;27;6/11/2022
10175;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);44;Civic Center/UN Plaza BART Station (Market St at McAllister St);5468;1;1988;Male;28;29/1/2022
10176;3 minutes;30;San Francisco Caltrain (Townsend St at 4th St);90;Townsend St at 7th St;5329;1;1988;Female;30;7/12/2021
10177;22 minutes;16;Steuart St at Market St;136;23rd St at San Bruno Ave;5242;1;1986;Male;25;31/8/2021
10178;20 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);109;2;1987;Male;28;10/6/2023
10179;3 minutes;21;Montgomery St BART Station (Market St at 2nd St);15;San Francisco Ferry Building (Harry Bridges Plaza);5408;1;1982;Other;27;28/11/2021
10180;14 minutes;16;Steuart St at Market St;126;Esprit Park;5063;2;1980;Other;28;12/8/2021
10181;7 minutes;16;Steuart St at Market St;324;Union Square (Powell St at Post St);5204;1;1976;Male;26;26/5/2022
10182;4 minutes;3;Powell St BART Station (Market St at 4th St);44;Civic Center/UN Plaza BART Station (Market St at McAllister St);2134;1;1957;Male;28;16/9/2021
10183;16 minutes;3;Powell St BART Station (Market St at 4th St);130;22nd St Caltrain Station;4575;2;1976;Male;28;6/4/2023
10184;3 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);50;2nd St at Townsend St;263;3;1965;Male;27;28/7/2023
10185;8 minutes;3;Powell St BART Station (Market St at 4th St);343;Bryant St at 2nd St;5520;2;1965;Male;29;8/11/2022
10186;25 minutes;81;Berry St at 4th St;141;Valencia St at Cesar Chavez St;5380;3;1980;Female;26;11/10/2022
10187;16 minutes;30;San Francisco Caltrain (Townsend St at 4th St);144;Precita Park;5246;3;1983;Female;28;12/10/2022
10188;12 minutes;21;Montgomery St BART Station (Market St at 2nd St);79;7th St at Brannan St;1999;2;1987;Male;28;10/11/2022
10189;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);30;San Francisco Caltrain (Townsend St at 4th St);5218;3;1975;Male;28;7/7/2022
10190;6 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);50;2nd St at Townsend St;5017;2;1985;Male;29;20/10/2022
10191;8 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);81;Berry St at 4th St;4846;3;1994;Female;26;2/8/2021
10192;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);5408;2;1990;Male;29;27/11/2021
10193;25 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);377;Fell St at Stanyan St;5472;2;1990;Female;25;7/11/2021
10194;11 minutes;81;Berry St at 4th St;3;Powell St BART Station (Market St at 4th St);5016;2;1987;Female;29;16/11/2021
10195;23 minutes;81;Berry St at 4th St;371;Lombard St at Columbus Ave;1836;1;1986;Male;25;4/4/2022
10196;11 minutes;81;Berry St at 4th St;24;Spear St at Folsom St;2549;2;1978;Female;25;8/1/2023
10197;19 minutes;21;Montgomery St BART Station (Market St at 2nd St);96;Dolores St at 15th St;851;3;1973;Male;25;26/2/2022
10198;12 minutes;22;Howard St at Beale St;90;Townsend St at 7th St;5039;1;1994;Male;26;25/10/2021
10199;9 minutes;16;Steuart St at Market St;6;The Embarcadero at Sansome St;5556;2;1993;Male;28;20/2/2022
10200;6 minutes;22;Howard St at Beale St;81;Berry St at 4th St;4742;3;1994;Male;26;19/7/2023
10201;9 minutes;81;Berry St at 4th St;22;Howard St at Beale St;4390;2;1979;Female;27;29/5/2023
10202;1 minutes;81;Berry St at 4th St;92;Mission Bay Kids Park;5009;2;1988;Male;28;20/8/2022
10203;13 minutes;81;Berry St at 4th St;58;Market St at 10th St;5445;1;1983;Male;29;20/12/2021
10204;9 minutes;5;Powell St BART Station (Market St at 5th St);76;McCoppin St at Valencia St;5025;2;1987;Female;29;4/1/2023
10205;4 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);22;Howard St at Beale St;5539;1;1961;Female;27;13/10/2021
10206;9 minutes;5;Powell St BART Station (Market St at 5th St);76;McCoppin St at Valencia St;5011;3;1986;Male;27;19/2/2022
10207;10 minutes;5;Powell St BART Station (Market St at 5th St);91;Berry St at King St;4320;2;1991;Female;26;2/4/2022
10208;10 minutes;5;Powell St BART Station (Market St at 5th St);6;The Embarcadero at Sansome St;5062;2;1971;Male;29;31/3/2022
10209;4 minutes;30;San Francisco Caltrain (Townsend St at 4th St);89;Division St at Potrero Ave;4351;1;1994;Male;26;3/11/2022
10210;7 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);5404;1;1982;Male;25;16/9/2022
10211;6 minutes;5;Powell St BART Station (Market St at 5th St);78;Folsom St at 9th St;5276;2;1989;Male;25;3/5/2022
10212;8 minutes;16;Steuart St at Market St;371;Lombard St at Columbus Ave;5105;2;1973;Male;25;13/12/2022
10213;8 minutes;5;Powell St BART Station (Market St at 5th St);16;Steuart St at Market St;5204;3;2000;Female;30;30/7/2022
10214;12 minutes;22;Howard St at Beale St;6;The Embarcadero at Sansome St;507;2;1985;Male;27;10/1/2022
10215;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);44;Civic Center/UN Plaza BART Station (Market St at McAllister St);4773;3;1988;Male;29;23/7/2023
10216;9 minutes;21;Montgomery St BART Station (Market St at 2nd St);321;5th St at Folsom;3611;2;1994;Male;29;19/3/2023
10217;10 minutes;81;Berry St at 4th St;355;23rd St at Tennessee St;4810;1;1988;Male;28;21/10/2022
10218;4 minutes;30;San Francisco Caltrain (Townsend St at 4th St);321;5th St at Folsom;5150;1;1989;Male;26;2/5/2023
10219;9 minutes;81;Berry St at 4th St;130;22nd St Caltrain Station;5110;2;1978;Female;28;14/6/2022
10220;9 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);5017;2;1982;Male;30;15/11/2021
10221;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);77;11th St at Natoma St;179;1;1985;Male;25;21/6/2022
10222;16 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);371;Lombard St at Columbus Ave;5253;2;1989;Male;26;23/8/2022
10223;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);369;Hyde St at Post St;4317;2;1993;Male;27;19/4/2022
10224;17 minutes;16;Steuart St at Market St;81;Berry St at 4th St;2072;3;1985;Female;29;9/7/2023
10225;9 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);2672;2;1988;Male;28;8/6/2023
10226;10 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);5221;1;1993;Male;29;16/5/2023
10227;9 minutes;81;Berry St at 4th St;17;Embarcadero BART Station (Beale St at Market St);5331;2;1990;Male;26;20/7/2023
10228;8 minutes;81;Berry St at 4th St;126;Esprit Park;5051;2;1994;Female;26;11/12/2021
10229;3 minutes;16;Steuart St at Market St;22;Howard St at Beale St;5120;2;1968;Other;26;2/4/2023
10230;6 minutes;3;Powell St BART Station (Market St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);4875;1;1985;Female;30;14/8/2022
10231;11 minutes;21;Montgomery St BART Station (Market St at 2nd St);41;Golden Gate Ave at Polk St;5463;3;1975;Male;25;20/9/2021
10232;8 minutes;3;Powell St BART Station (Market St at 4th St);11;Davis St at Jackson St;1975;2;1958;Male;28;2/5/2022
10233;7 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;2689;2;1983;Female;27;4/11/2022
10234;8 minutes;22;Howard St at Beale St;30;San Francisco Caltrain (Townsend St at 4th St);4970;3;1987;Male;25;14/2/2022
10235;11 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);14;Clay St at Battery St;4373;3;1989;Female;30;5/12/2022
10236;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);112;Harrison St at 17th St;5240;2;1990;Female;29;16/5/2023
10237;19 minutes;30;San Francisco Caltrain (Townsend St at 4th St);58;Market St at 10th St;5426;2;1992;Female;25;24/6/2023
10238;7 minutes;21;Montgomery St BART Station (Market St at 2nd St);50;2nd St at Townsend St;3129;1;1969;Male;27;14/11/2022
10239;9 minutes;81;Berry St at 4th St;5;Powell St BART Station (Market St at 5th St);4326;3;1993;Male;30;8/7/2022
10240;5 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);6;The Embarcadero at Sansome St;5220;2;1996;Male;26;5/7/2022
10241;8 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);5027;2;1979;Male;25;31/12/2021
10242;8 minutes;21;Montgomery St BART Station (Market St at 2nd St);64;5th St at Brannan St;4959;3;1996;Male;29;14/6/2022
10243;15 minutes;22;Howard St at Beale St;55;Webster St at Grove St;5149;1;1981;Male;29;13/1/2022
10244;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);5022;3;1992;Male;27;26/8/2021
10245;13 minutes;22;Howard St at Beale St;30;San Francisco Caltrain (Townsend St at 4th St);1553;2;1988;Male;29;13/1/2022
10246;3 minutes;3;Powell St BART Station (Market St at 4th St);36;Folsom St at 3rd St;3646;2;1981;Male;28;30/10/2022
10247;17 minutes;3;Powell St BART Station (Market St at 4th St);356;Valencia St at Clinton Park;5422;3;1994;Female;26;18/7/2022
10248;6 minutes;81;Berry St at 4th St;27;Beale St at Harrison St;5537;2;1985;Male;28;18/12/2021
10249;23 minutes;16;Steuart St at Market St;126;Esprit Park;5005;2;1994;Male;25;4/2/2023
10250;2 minutes;81;Berry St at 4th St;91;Berry St at King St;5465;2;1990;Female;27;11/12/2021
10251;11 minutes;22;Howard St at Beale St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);2119;2;1973;Male;25;17/5/2023
10252;9 minutes;22;Howard St at Beale St;30;San Francisco Caltrain (Townsend St at 4th St);5140;1;1963;Male;27;29/1/2022
10253;10 minutes;3;Powell St BART Station (Market St at 4th St);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);2941;1;1982;Female;28;13/3/2022
10254;22 minutes;21;Montgomery St BART Station (Market St at 2nd St);71;Broderick St at Oak St;5265;2;1995;Male;28;29/5/2022
10255;12 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);4972;2;1993;Female;25;11/1/2023
10256;11 minutes;5;Powell St BART Station (Market St at 5th St);55;Webster St at Grove St;4644;2;1986;Female;28;24/6/2022
10257;9 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);5298;2;1978;Male;30;4/12/2021
10258;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);5;Powell St BART Station (Market St at 5th St);5276;2;1989;Male;30;24/2/2022
10259;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);41;Golden Gate Ave at Polk St;5274;2;1980;Male;29;22/4/2022
10260;5 minutes;5;Powell St BART Station (Market St at 5th St);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);4752;2;1988;Female;29;3/12/2022
10261;9 minutes;81;Berry St at 4th St;19;Post St at Kearny St;4639;2;1992;Male;30;4/2/2023
10262;5 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);27;Beale St at Harrison St;4979;2;1987;Male;30;17/5/2022
10263;10 minutes;81;Berry St at 4th St;5;Powell St BART Station (Market St at 5th St);5025;2;1978;Male;26;20/7/2023
10264;9 minutes;3;Powell St BART Station (Market St at 4th St);28;The Embarcadero at Bryant St;4742;3;1981;Male;30;5/6/2022
10265;16 minutes;81;Berry St at 4th St;109;17th St at Valencia St;2857;3;1996;Female;29;1/8/2022
10266;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);81;Berry St at 4th St;5331;1;1991;Male;30;18/2/2022
10267;9 minutes;21;Montgomery St BART Station (Market St at 2nd St);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);4802;1;1996;Female;30;17/2/2022
