;duration;station_A_id;station_A_name;station_B_id;station_B_name;bike_id;user_type;user_birth_year;user_gender;tire_sizes
13054;11 minutes;81;Berry St at 4th St;20;Mechanics Monument Plaza (Market St at Bush St);4984;3;1988;Male;30
13055;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);25;Howard St at 2nd St;4614;3;1988;Male;29
13056;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);89;Division St at Potrero Ave;5325;2;1975;Female;28
13057;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);89;Division St at Potrero Ave;5344;1;1985;Female;26
13058;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);323;Broadway at Kearny;4816;2;1969;Female;28
13059;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);22;Howard St at Beale St;4945;2;1981;Female;30
13060;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);25;Howard St at 2nd St;5408;1;1985;Male;28
13061;31 minutes;30;San Francisco Caltrain (Townsend St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);5280;3;1988;Male;29
13062;12 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);58;Market St at 10th St;5112;2;1978;Female;26
13063;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);49;S Park St at 3rd St;5401;2;1988;Female;28
13064;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);104;4th St at 16th St;1506;2;1983;Male;30
13065;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);89;Division St at Potrero Ave;4979;2;1986;Male;29
13066;12 minutes;22;Howard St at Beale St;30;San Francisco Caltrain (Townsend St at 4th St);1497;3;1975;Male;29
13067;5 minutes;30;San Francisco Caltrain (Townsend St at 4th St);102;Irwin St at 8th St;577;1;1980;Male;25
13068;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);363;Salesforce Transit Center (Natoma St at 2nd St);3248;2;1971;Male;27
13069;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);363;Salesforce Transit Center (Natoma St at 2nd St);2473;2;1986;Male;27
13070;12 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);93;4th St at Mission Bay Blvd S;5232;2;1956;Male;25
13071;4 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);6;The Embarcadero at Sansome St;319;1;1985;Male;28
13072;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);25;Howard St at 2nd St;5410;1;1983;Male;30
13073;2 minutes;5;Powell St BART Station (Market St at 5th St);321;5th St at Folsom;4957;1;1984;Male;27
13074;12 minutes;22;Howard St at Beale St;79;7th St at Brannan St;3455;2;1980;Male;30
13075;4 minutes;22;Howard St at Beale St;28;The Embarcadero at Bryant St;5566;3;1979;Female;29
13076;5 minutes;30;San Francisco Caltrain (Townsend St at 4th St);90;Townsend St at 7th St;2720;3;1991;Male;29
13077;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);293;2;1991;Female;25
13078;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);1116;2;1970;Female;25
13079;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);23;The Embarcadero at Steuart St;3506;2;1965;Male;29
13080;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);13;Commercial St at Montgomery St;4711;3;1987;Male;26
13081;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);2230;2;1985;Male;30
13082;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);1453;2;1967;Male;27
13083;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);44;Civic Center/UN Plaza BART Station (Market St at McAllister St);183;1;1973;Male;30
13084;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);3710;2;1984;Male;27
13085;16 minutes;21;Montgomery St BART Station (Market St at 2nd St);52;McAllister St at Baker St;5134;1;1993;Female;29
13086;6 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);49;S Park St at 3rd St;5166;1;1986;Male;28
13087;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);16;Steuart St at Market St;4987;1;1984;Male;30
13088;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);350;8th St at Brannan St;1668;1;1990;Male;29
13089;2 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);50;2nd St at Townsend St;3146;3;1982;Male;25
13090;9 minutes;22;Howard St at Beale St;90;Townsend St at 7th St;5485;2;1991;Female;26
13091;5 minutes;16;Steuart St at Market St;50;2nd St at Townsend St;4812;2;1979;Male;25
13092;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);4780;1;1992;Male;25
13093;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);9;Broadway at Battery St;4601;2;1990;Male;30
13094;3 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);79;7th St at Brannan St;5565;2;1980;Male;30
13095;4 minutes;21;Montgomery St BART Station (Market St at 2nd St);343;Bryant St at 2nd St;4748;1;1984;Male;25
13096;4 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);25;Howard St at 2nd St;4654;2;1962;Male;29
13097;3 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);90;Townsend St at 7th St;4617;3;1983;Male;28
13098;7 minutes;16;Steuart St at Market St;66;3rd St at Townsend St;2030;2;1985;Male;26
13099;9 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);1401;2;1987;Male;26
13100;7 minutes;16;Steuart St at Market St;284;Yerba Buena Center for the Arts (Howard St at 3rd St);4930;2;1969;Male;26
13101;10 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);319;2;1985;Male;30
13102;25 minutes;22;Howard St at Beale St;102;Irwin St at 8th St;1964;1;1961;Female;30
13103;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5;Powell St BART Station (Market St at 5th St);4714;1;1992;Male;28
13104;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);81;Berry St at 4th St;4984;1;1958;Male;29
13105;16 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);383;Golden Gate Ave at Franklin St;294;1;1980;Male;29
13106;11 minutes;3;Powell St BART Station (Market St at 4th St);79;7th St at Brannan St;2125;2;1957;Male;27
13107;6 minutes;16;Steuart St at Market St;6;The Embarcadero at Sansome St;4571;1;1993;Female;29
13108;6 minutes;16;Steuart St at Market St;6;The Embarcadero at Sansome St;5436;2;1986;Female;30
13109;12 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);16;Steuart St at Market St;1594;2;1963;Male;27
13110;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);14;Clay St at Battery St;124;1;1959;Male;29
13111;17 minutes;22;Howard St at Beale St;383;Golden Gate Ave at Franklin St;2035;3;1977;Female;26
13112;4 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);6;The Embarcadero at Sansome St;5529;2;1971;Male;30
13113;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);50;2nd St at Townsend St;4384;2;1987;Male;26
13114;7 minutes;81;Berry St at 4th St;27;Beale St at Harrison St;5219;2;1979;Male;25
13115;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);78;Folsom St at 9th St;5037;2;1994;Female;27
13116;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);17;Embarcadero BART Station (Beale St at Market St);4794;1;1982;Male;29
13117;5 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);101;15th St at Potrero Ave;4602;3;1984;Male;26
13118;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);100;Bryant St at 15th St;4369;2;1989;Male;25
13119;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);349;Howard St at Mary St;2165;2;1955;Female;30
13120;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);5166;2;1977;Male;27
13121;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);30;San Francisco Caltrain (Townsend St at 4th St);4601;3;1988;Female;26
13122;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);20;Mechanics Monument Plaza (Market St at Bush St);5029;3;1985;Male;26
13123;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);27;Beale St at Harrison St;5495;2;1966;Male;27
13124;18 minutes;16;Steuart St at Market St;350;8th St at Brannan St;2609;3;1981;Male;28
13125;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);88;11th St at Bryant St;4968;3;1989;Female;30
13126;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);61;Howard St at 8th St;437;1;1986;Male;25
13127;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);24;Spear St at Folsom St;4675;2;1966;Male;26
13128;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);16;Steuart St at Market St;5436;1;1967;Male;28
13129;6 minutes;16;Steuart St at Market St;6;The Embarcadero at Sansome St;5238;2;1996;Female;27
13130;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);22;Howard St at Beale St;5485;2;1967;Male;30
13131;13 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);81;Berry St at 4th St;319;1;1996;Female;27
13132;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);88;11th St at Bryant St;4375;3;1989;Male;30
13133;10 minutes;22;Howard St at Beale St;93;4th St at Mission Bay Blvd S;4832;1;1981;Male;27
13134;8 minutes;81;Berry St at 4th St;11;Davis St at Jackson St;5305;2;1980;Male;30
13135;19 minutes;5;Powell St BART Station (Market St at 5th St);102;Irwin St at 8th St;1450;3;1988;Male;26
13136;16 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);104;4th St at 16th St;5055;1;1990;Female;30
13137;16 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);104;4th St at 16th St;5541;2;1988;Female;26
13138;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);19;Post St at Kearny St;5082;2;1983;Female;28
13139;13 minutes;22;Howard St at Beale St;102;Irwin St at 8th St;2375;2;1990;Male;25
13140;2 minutes;21;Montgomery St BART Station (Market St at 2nd St);17;Embarcadero BART Station (Beale St at Market St);2779;2;1985;Female;26
13141;4 minutes;3;Powell St BART Station (Market St at 4th St);17;Embarcadero BART Station (Beale St at Market St);5566;2;1974;Male;27
13142;3 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);90;Townsend St at 7th St;4894;2;1983;Male;28
13143;5 minutes;5;Powell St BART Station (Market St at 5th St);64;5th St at Brannan St;1109;2;1994;Male;29
13144;6 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);25;Howard St at 2nd St;1148;3;1975;Male;25
13145;6 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);25;Howard St at 2nd St;1515;1;1975;Male;30
13146;4 minutes;21;Montgomery St BART Station (Market St at 2nd St);343;Bryant St at 2nd St;5323;2;1993;Male;29
13147;4 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);22;Howard St at Beale St;1301;3;1979;Female;26
13148;5 minutes;16;Steuart St at Market St;28;The Embarcadero at Bryant St;2188;1;1956;Male;27
13149;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);16;Steuart St at Market St;4571;3;1993;Male;29
13150;3 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);23;The Embarcadero at Steuart St;1176;3;1953;Male;26
13151;22 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);126;Esprit Park;139;3;1985;Male;26
13152;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);50;2nd St at Townsend St;4993;1;1986;Other;27
13153;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);26;1st St at Folsom St;4653;2;1980;Female;29
13154;5 minutes;22;Howard St at Beale St;50;2nd St at Townsend St;1584;2;1994;Male;25
13155;13 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);58;Market St at 10th St;3679;1;1985;Male;27
13156;5 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);6;The Embarcadero at Sansome St;733;3;1964;Female;28
13157;4 minutes;22;Howard St at Beale St;13;Commercial St at Montgomery St;2231;2;1981;Female;30
13158;12 minutes;22;Howard St at Beale St;104;4th St at 16th St;4946;1;1979;Male;28
13159;16 minutes;16;Steuart St at Market St;93;4th St at Mission Bay Blvd S;1057;3;1988;Male;27
13160;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);11;Davis St at Jackson St;5307;2;1985;Male;27
13161;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);78;Folsom St at 9th St;3057;2;1983;Male;28
13162;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);350;8th St at Brannan St;563;2;1981;Female;26
13163;6 minutes;22;Howard St at Beale St;8;The Embarcadero at Vallejo St;4799;3;1974;Female;30
13164;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);5541;2;1985;Male;28
13165;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);324;Union Square (Powell St at Post St);5037;2;1995;Female;27
13166;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);5134;2;1996;Female;25
13167;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);23;The Embarcadero at Steuart St;5353;2;1966;Male;25
13168;4 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);89;Division St at Potrero Ave;5532;2;1984;Female;27
13169;15 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);11;Davis St at Jackson St;2796;3;1956;Male;28
13170;8 minutes;16;Steuart St at Market St;36;Folsom St at 3rd St;5494;1;1974;Male;29
13171;14 minutes;30;San Francisco Caltrain (Townsend St at 4th St);356;Valencia St at Clinton Park;3562;1;1981;Male;25
13172;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);20;Mechanics Monument Plaza (Market St at Bush St);1104;3;1976;Male;30
13173;5 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);6;The Embarcadero at Sansome St;1168;3;1963;Female;28
13174;12 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);3090;2;1964;Male;30
13175;4 minutes;16;Steuart St at Market St;6;The Embarcadero at Sansome St;4384;2;1974;Male;26
13176;9 minutes;5;Powell St BART Station (Market St at 5th St);93;4th St at Mission Bay Blvd S;2976;3;1995;Male;30
13177;3 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);350;8th St at Brannan St;5314;1;1981;Male;30
13178;13 minutes;22;Howard St at Beale St;104;4th St at 16th St;5008;1;1982;Female;25
13179;10 minutes;22;Howard St at Beale St;6;The Embarcadero at Sansome St;2651;2;1954;Male;26
13180;5 minutes;22;Howard St at Beale St;349;Howard St at Mary St;1399;2;1987;Male;25
13181;9 minutes;81;Berry St at 4th St;77;11th St at Natoma St;5555;2;1984;Male;29
13182;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);25;Howard St at 2nd St;4315;1;1987;Male;28
13183;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);22;Howard St at Beale St;1574;2;1978;Male;28
13184;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);3743;2;1977;Male;29
13185;7 minutes;16;Steuart St at Market St;6;The Embarcadero at Sansome St;2656;2;1965;Male;25
13186;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);16;Steuart St at Market St;5494;2;1995;Male;26
13187;3 minutes;81;Berry St at 4th St;104;4th St at 16th St;5220;3;1990;Female;25
13188;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);27;Beale St at Harrison St;1113;1;1984;Male;30
13189;8 minutes;16;Steuart St at Market St;93;4th St at Mission Bay Blvd S;5556;3;1982;Male;28
13190;4 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);20;Mechanics Monument Plaza (Market St at Bush St);2270;2;1947;Male;29
13191;2 minutes;22;Howard St at Beale St;25;Howard St at 2nd St;37;1;1964;Female;29
13192;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);66;3rd St at Townsend St;3263;2;1976;Male;30
13193;7 minutes;5;Powell St BART Station (Market St at 5th St);64;5th St at Brannan St;443;2;1975;Male;25
13194;8 minutes;16;Steuart St at Market St;50;2nd St at Townsend St;2152;1;1974;Male;27
13195;4 minutes;16;Steuart St at Market St;37;2nd St at Folsom St;5134;1;1968;Male;26
13196;5 minutes;16;Steuart St at Market St;6;The Embarcadero at Sansome St;4384;2;1988;Male;25
13197;3 minutes;21;Montgomery St BART Station (Market St at 2nd St);26;1st St at Folsom St;5302;3;1994;Male;26
13198;13 minutes;22;Howard St at Beale St;93;4th St at Mission Bay Blvd S;370;2;1971;Male;30
13199;9 minutes;3;Powell St BART Station (Market St at 4th St);365;Turk St at Fillmore St;4561;2;1968;Female;28
13200;11 minutes;22;Howard St at Beale St;93;4th St at Mission Bay Blvd S;2481;1;1975;Male;25
13201;8 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);93;4th St at Mission Bay Blvd S;4799;2;1992;Male;29
13202;9 minutes;5;Powell St BART Station (Market St at 5th St);93;4th St at Mission Bay Blvd S;3455;2;1983;Male;25
13203;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);60;8th St at Ringold St;5084;2;1974;Male;28
13204;3 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);6;The Embarcadero at Sansome St;5219;1;1973;Male;25
13205;7 minutes;81;Berry St at 4th St;17;Embarcadero BART Station (Beale St at Market St);5220;2;1981;Male;29
13206;41 minutes;81;Berry St at 4th St;47;4th St at Harrison St;5555;1;1978;Male;28
13207;6 minutes;5;Powell St BART Station (Market St at 5th St);34;Father Alfred E Boeddeker Park;5536;1;1976;Male;30
13208;3 minutes;5;Powell St BART Station (Market St at 5th St);19;Post St at Kearny St;4320;1;1993;Male;30
